550	0	5
55	0	5
482	0	5
1145	0	5
461	1	5
311	1	5
1256	1	3
1294	1	5
599	1	5
795	2	4
597	2	3
131	2	5
77	2	5
612	2	2
1271	3	4
1112	3	5
514	3	5
532	3	5
889	3	4
679	4	5
831	4	5
1408	4	4
489	5	4
435	5	5
225	5	5
1371	5	5
57	5	4
1131	5	5
741	5	4
830	5	4
75	5	4
887	5	4
1339	5	5
1158	6	5
1173	6	5
1088	6	5
820	6	5
831	6	4
156	6	5
176	6	5
1019	6	5
24	6	2
658	6	5
566	6	5
145	6	5
783	6	5
287	6	5
1267	6	4
983	6	3
1290	6	5
822	6	5
1114	6	5
628	6	5
919	6	5
242	6	5
1085	6	4
149	6	5
1001	6	5
165	6	5
672	6	5
830	6	4
688	6	3
1125	6	5
1303	6	3
1281	6	4
103	6	5
285	6	4
1043	6	5
1384	6	5
61	6	5
109	6	5
876	6	5
797	6	5
1273	6	5
99	6	4
1068	6	1
85	6	5
82	6	5
1335	7	3
391	7	5
987	7	5
1217	7	4
1405	7	5
192	8	5
599	8	5
634	8	5
776	8	4
622	9	5
240	9	5
703	9	5
368	9	5
963	9	5
615	9	5
164	10	5
789	10	5
1069	10	5
909	10	4
1360	10	5
246	10	5
1095	11	4
517	11	5
1025	11	5
402	11	5
435	11	5
1020	11	4
1248	11	5
1018	11	5
242	11	5
748	11	5
1150	12	5
1334	12	5
926	12	5
816	12	4
230	12	4
1204	12	2
75	12	5
1279	12	5
939	13	4
985	13	5
453	13	5
425	13	4
320	13	5
634	13	5
541	14	5
226	14	5
514	14	5
479	14	5
218	14	4
897	14	5
1294	14	5
1408	14	5
98	14	3
1273	14	5
1268	14	5
641	14	5
225	15	5
620	15	5
30	15	4
374	15	4
166	16	4
394	16	5
11	16	4
778	16	4
747	16	3
134	17	4
568	17	4
513	17	5
595	17	4
1062	18	4
1087	18	5
947	18	5
778	18	4
1115	18	4
87	18	5
582	19	5
1127	19	5
575	19	5
503	19	5
235	19	5
811	19	5
816	19	5
741	19	4
776	19	4
384	19	5
1112	20	5
125	20	5
845	20	4
878	20	4
575	20	4
84	20	5
108	20	5
1334	20	5
343	20	5
741	20	4
1115	20	5
1255	21	5
155	21	5
1271	21	4
845	21	1
218	21	4
368	21	5
30	21	5
1341	21	4
890	21	5
208	21	4
26	21	4
494	21	5
879	21	5
955	21	5
896	21	5
1255	22	5
240	22	4
1347	22	5
789	22	5
105	22	5
275	22	5
811	22	5
1374	22	5
615	22	5
866	22	5
282	22	5
420	23	5
1230	23	5
424	23	5
206	23	5
74	23	5
722	23	5
112	24	5
514	24	3
1411	24	4
865	24	5
1111	24	4
929	24	4
55	25	5
635	25	5
3	25	5
286	25	5
1410	25	5
429	25	4
68	25	4
140	25	5
284	25	5
122	25	5
142	25	5
204	25	5
1424	25	4
486	25	5
697	25	5
396	25	5
1219	25	5
345	25	4
565	25	5
1160	25	2
871	25	3
128	25	5
1204	25	5
1319	25	5
422	26	4
513	26	5
1333	26	5
1203	26	5
712	26	4
525	26	5
72	26	5
560	26	4
323	26	5
1078	26	4
500	26	4
71	26	5
1167	26	3
855	26	4
1011	26	5
1073	26	5
1241	26	5
87	26	5
859	26	5
29	27	4
613	27	5
557	27	4
392	27	5
504	27	5
188	27	5
223	27	5
894	27	5
1207	27	5
988	28	4
775	28	5
1332	28	5
1303	28	5
397	29	4
1313	29	4
1231	29	2
1282	29	3
1074	29	3
370	29	5
496	29	5
1423	29	5
9	29	4
669	29	4
1404	29	4
1224	29	5
294	29	4
303	29	5
1353	29	4
1300	30	5
658	30	5
377	30	3
1222	30	4
290	30	5
1380	30	5
572	30	5
1297	30	5
1364	31	5
880	31	5
227	31	4
65	31	5
433	31	3
631	31	3
997	31	5
510	31	3
725	31	5
599	31	5
419	31	5
969	31	2
401	31	5
2	31	5
858	32	4
1412	32	5
426	32	4
1276	32	5
114	32	5
973	32	5
1083	32	3
851	32	5
948	33	5
389	33	5
477	33	5
493	33	5
702	33	5
1388	34	4
31	34	4
1234	34	5
493	34	4
1194	34	4
702	34	5
399	35	5
958	35	5
1325	35	5
470	35	1
553	35	4
1249	35	5
969	35	1
934	35	4
894	35	5
244	35	3
371	35	5
1194	35	4
1017	35	3
1255	36	4
1048	36	4
389	36	5
1203	36	5
1000	36	5
246	36	5
160	36	4
170	36	4
857	37	5
1123	37	4
634	37	5
864	38	3
372	38	5
744	38	5
514	38	4
1326	38	4
389	38	5
877	38	5
170	38	4
962	38	5
1418	38	5
1391	39	5
779	39	5
1276	39	5
1137	39	5
314	39	5
1418	39	5
1232	39	5
112	40	5
529	40	5
1203	40	5
470	40	5
786	40	5
132	40	4
991	40	5
428	40	5
399	41	5
1127	41	5
35	41	4
346	41	5
311	41	5
1300	41	5
122	41	4
201	41	5
1123	41	3
810	41	5
948	41	5
891	41	5
847	41	5
229	41	2
160	41	3
1141	41	4
419	41	5
175	41	3
1194	41	3
1412	42	5
1267	42	5
496	42	5
836	42	4
635	42	5
1252	42	5
1236	43	4
1346	43	5
809	43	4
730	43	5
13	43	5
640	43	5
451	43	5
409	43	3
33	43	5
946	43	5
564	43	5
1130	43	5
40	43	5
136	44	4
1048	44	4
35	44	4
704	44	5
156	44	4
461	44	5
538	44	5
311	44	5
19	44	5
400	44	5
180	44	5
906	44	4
710	44	5
189	44	5
994	44	5
1277	44	5
119	44	5
315	44	5
1113	44	5
516	44	5
95	44	4
377	44	5
607	44	4
686	44	5
909	44	2
901	44	3
1135	44	4
1245	44	5
1223	44	3
1124	44	5
1233	44	4
160	44	4
1125	44	5
9	44	5
652	44	5
968	44	5
181	44	5
17	44	5
1043	44	5
1226	44	5
1258	44	3
876	44	5
797	44	5
771	44	5
191	44	4
384	44	5
520	44	5
590	44	5
171	44	5
762	44	5
190	44	5
85	44	4
548	44	3
742	44	5
185	44	5
1401	44	5
294	44	4
1183	44	4
856	45	5
921	45	5
595	45	3
1076	45	5
533	46	5
1355	46	4
1041	46	4
1242	46	4
784	46	5
1344	46	5
703	46	4
1066	46	4
113	46	5
